CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50064131,CAFE 1 OF A KIND,Queens,25513,NORTHERN BLVD,11362,3477714685,Coffee/Tea,07/21/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,07/21/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.772047684943,-73.734315647401,411,19,147900,4314871,4081390051,QN45
41180292,STARBUCKS,Manhattan,455,MAIN STREET,10044,2123711290,Coffee/Tea,07/21/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,07/21/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.75915932796,-73.95200576572,108,05,023801,1087189,1013737501,MN31
50034723,THE BLACK FLAMINGO,Brooklyn,281,VAN BRUNT STREET,11231,9172541789,Coffee/Tea,07/21/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,5,,,02/21/2022,Cycle Inspection / Initial Inspection,40.679142415786,-74.010776321455,306,38,005900,3008396,3005310005,BK33
50070070,GONG CHA SKYVIEW LLC,Queens,40-24,COLLEGE POINT BOULEVARD,11354,9176811688,Coffee/Tea,07/21/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,07/21/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.757688085016,-73.834128206733,407,20,087100,4000000,4050667502,QN22
50085407,BROOKLYN BAGEL,Brooklyn,2,STANWIX STREET,11206,7184009042,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,,,02/21/2022,Cycle Inspection / Initial Inspection,40.698147779739,-73.933700700805,304,34,039100,3072193,3031710010,BK78
41014566,STARBUCKS,Queens,90-15,QUEENS BOULEVARD,11373,7186997856,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,02/21/2022,Cycle Inspection / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
40369051,STEVE'S COFFEE SHOP,Queens,403416,2ND ST,,7184456691,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,Not Critical,13,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,0,0,,,,,4,
41366722,OSLO COFFEE ROASTERS,Brooklyn,133,ROEBLING STREET,11211,7187820332,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.714811298268,-73.956705621903,301,34,051900,3348756,3023460003,BK73
50085407,BROOKLYN BAGEL,Brooklyn,2,STANWIX STREET,11206,7184009042,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,24,,,02/21/2022,Cycle Inspection / Initial Inspection,40.698147779739,-73.933700700805,304,34,039100,3072193,3031710010,BK78
50110025,ESPRESSO BAR NYC,Manhattan,150,ALLEN STREET,10002,6106806112,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.720643398666,-73.989620991273,103,01,003001,1005535,1004160068,MN27
50085407,BROOKLYN BAGEL,Brooklyn,2,STANWIX STREET,11206,7184009042,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,24,,,02/21/2022,Cycle Inspection / Initial Inspection,40.698147779739,-73.933700700805,304,34,039100,3072193,3031710010,BK78
50106660,POETICA COFFEE,Brooklyn,251,SMITH STREET,11231,9177975131,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,11,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.683259858852,-73.992799716356,306,33,007500,3323336,3004150007,BK33
41054662,STARBUCKS,Manhattan,90,PARK AVENUE,10016,2126615489,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.750496721488,-73.978864505394,106,04,008200,1017595,1008690034,MN20
50106142,DUNKIN,Queens,90-15,QUEENS BOULEVARD,11373,2038549783,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
50106142,DUNKIN,Queens,90-15,QUEENS BOULEVARD,11373,2038549783,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
41653176,JOE COFFEE,Manhattan,131,WEST   21 STREET,10011,2129247400,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.742058406334,-73.99476732062,104,03,008700,1014772,1007970023,MN13
41014566,STARBUCKS,Queens,90-15,QUEENS BOULEVARD,11373,7186997856,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,02/21/2022,Cycle Inspection / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
50101959,Chock Full O' Nuts,Brooklyn,1701,AVENUE M,11230,6464962867,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.618234036542,-73.958003998446,314,44,053800,3180693,3067370058,BK43
50099547,STARBUCKS RESERVE,Manhattan,1,7 AVENUE,10011,2126272822,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.736651337371,-74.001017583018,102,03,007100,1089806,1006077503,MN23
50087032,NAIDRE'S CAFE,Brooklyn,384,7 AVENUE,11215,7189657585,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,11,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.665305229634,-73.98291431022,306,39,015100,3023023,3010240046,BK37
40957903,STARBUCKS,Queens,5106,NORTHERN BOULEVARD,11377,7184243716,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.753026597013,-73.909513807983,402,26,025500,4027255,4011920001,QN63
41366722,OSLO COFFEE ROASTERS,Brooklyn,133,ROEBLING STREET,11211,7187820332,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.714811298268,-73.956705621903,301,34,051900,3348756,3023460003,BK73
41014566,STARBUCKS,Queens,90-15,QUEENS BOULEVARD,11373,7186997856,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,17,,,02/21/2022,Cycle Inspection / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
41101900,STARBUCKS,Manhattan,875,6 AVENUE,10001,2126296540,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.747983949921,-73.989107836911,105,03,010100,1015182,1008070039,MN17
41014566,STARBUCKS,Queens,90-15,QUEENS BOULEVARD,11373,7186997856,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,17,,,02/21/2022,Cycle Inspection / Initial Inspection,40.733840182011,-73.871577033806,404,25,068300,4045999,4018600100,QN29
41626009,CORRADO BREAD AND PASTRY,Manhattan,960,LEXINGTON AVENUE,10021,2127741904,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,7,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.769017155846,-73.963237221916,108,04,012000,1042509,1014040057,MN40
41054662,STARBUCKS,Manhattan,90,PARK AVENUE,10016,2126615489,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.750496721488,-73.978864505394,106,04,008200,1017595,1008690034,MN20
41054662,STARBUCKS,Manhattan,90,PARK AVENUE,10016,2126615489,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.750496721488,-73.978864505394,106,04,008200,1017595,1008690034,MN20
41101900,STARBUCKS,Manhattan,875,6 AVENUE,10001,2126296540,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.747983949921,-73.989107836911,105,03,010100,1015182,1008070039,MN17
50106660,POETICA COFFEE,Brooklyn,251,SMITH STREET,11231,9177975131,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,07/22/2021,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.683259858852,-73.992799716356,306,33,007500,3323336,3004150007,BK33
40369051,STEVE'S COFFEE SHOP,Queens,403416,2ND ST,,7184456691,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,0,0,,,,,4,
40814124,STARBUCKS,Manhattan,360,LEXINGTON AVENUE,10017,2129531662,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,07/22/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.750422214106,-73.976800067099,105,04,008000,1036145,1012950017,MN20
50108103,O-QUOTIDIEN,Brooklyn,6811,3 AVENUE,11220,2124706721,Coffee/Tea,07/22/2021,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,9,,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.636296761693,-74.0258011043,310,43,006800,3145195,3058630005,BK31
