Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
1403171300,XDNS57,NJ,PAS,01/05/2016,45,DELV,FRUEH,P,35350,44990,23,0,0020,20,20,953506,0020,0000,1000A,,NY,O,305,W 79 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403171348,V56FNG,NJ,PAS,01/06/2016,40,VAN,,P,35390,44990,29690,0,0020,20,20,953506,0020,0000,1035A,,NY,F,316,W 81 ST,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,0,-,4,,,,,,,,,,,,,
1403171520,GHE4171,NY,PAS,01/02/2016,17,SUBN,SUBAR,P,35430,14510,15710,20170729,0020,20,20,938846,0020,0000,1155A,,NY,O,71,W 83RD ST,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,,,,,,,,,
1403171907,40753PC,NY,PAS,01/05/2016,45,DELV,HINO,P,11710,35230,35250,20160930,0020,20,20,934247,0020,0000,0131P,,NY,F,287,AMSTERDAM AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,,,,,,,,,
1403172006,XV662Y,NJ,PAS,01/08/2016,45,DELV,CHEVR,P,15710,35130,35150,0,0020,20,20,934247,0020,0000,0133P,,NY,F,193,COLUMBUS AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403172020,XCBP30,NJ,PAS,01/12/2016,45,DELV,FRUEH,P,15710,35310,35330,0,0020,20,20,934247,0020,0000,0153P,,NY,F,370,COLUMBUS AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403172067,39172ME,NY,COM,01/13/2016,45,VAN,FRUEH,P,15710,35110,35130,20161231,0020,20,20,934247,0020,0000,0940A,,NY,F,171,COLUMBUS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
1403172079,39172ME,NY,COM,01/14/2016,45,VAN,FRUEH,P,11710,35390,35410,20161231,0020,20,20,934247,0020,0000,0100P,,NY,F,442,AMSTERDAM AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
1403172110,JCC5155,PA,PAS,01/10/2016,40,SDN,VOLVO,P,35390,13610,44990,0,0020,20,20,958564,0020,0000,1015A,,NY,O,251,W 81,,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,5,,,,,,,,,,,,,
1403172500,GVV2092,NY,PAS,01/11/2016,40,SUBN,CADIL,P,0,0,0,20170326,0020,20,20,959120,0020,0000,0215A,,NY,O,,N/W/C W 91 ST,WEST END AVE,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,,,,,,,,,
1403172900,GTE1565,NY,PAS,01/15/2016,40,SUBN,HONDA,P,35370,44990,29690,20170324,0020,20,20,958341,0020,0000,0250A,,NY,F,303,W 80TH ST,,0,408,C3,,BBBBBBB,ALL,ALL,WHT,0,2011,-,0,,,,,,,,,,,,,
1403173126,G57DZF,NJ,PAS,01/18/2016,40,SDN,NISSA,P,14510,35310,35390,0,0020,20,20,958269,0020,0000,0402P,,NY,O,200,CENTRAL PARK WEST,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,1,,,,,,,,,,,,,
1403173308,GVW1560,NY,PAS,01/08/2016,40,SUBN,ME/BE,P,35230,14510,15710,20170429,0020,20,20,921019,0020,0000,1225A,,NY,F,49,WEST 73 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2015,-,2,,,,,,,,,,,,,
1403173709,XJ801Y,NJ,PAS,01/11/2016,78,P-U,CHEVR,P,35470,15710,11710,0,0020,20,20,956365,0020,0000,1255A,,NY,O,119,W 85 ST,,0,408,F1,,BBBBBBB,0900P,0500A,WHT,0,0,-,0,,,,,,,,,,,,,
1403173710,GRV7372,NY,PAS,01/11/2016,40,SUBN,FORD,P,35470,15710,11710,20160630,0020,20,20,956365,0020,0000,0100A,,NY,O,123,W 85 ST,,0,408,K6,,BBBBBBB,ALL,ALL,GRY,0,2014,-,10,,,,,,,,,,,,,
1403173722,HDX2510,NY,PAS,01/13/2016,40,,PORSC,P,35270,14510,15710,20160205,0020,20,20,956365,0020,0000,1220A,,NY,F,51,W 75 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2016,-,9,,,,,,,,,,,,,
1403173941,ZCV74E,NJ,PAS,01/16/2016,14,SUBN,BMW,P,14510,35310,35390,0,0020,20,20,945605,0020,0000,0415A,,NY,F,200,CPW,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,,,,,,,,,
1403173953,N35FDE,NJ,PAS,01/16/2016,14,SDN,HYUND,P,14510,35310,35390,0,0020,20,20,945605,0020,0000,0415P,,NY,F,200,CPW,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,,,,,,,,,
1403173965,HJY4669,PA,PAS,01/16/2016,40,SUBN,TOYOT,P,14510,35310,35390,0,0020,20,20,945605,0020,0000,0415P,,NY,O,200,CPW,,0,408,C,,BBBBBBB,ALL,ALL,SLV,0,0,-,1,,,,,,,,,,,,,
1403173989,WZ8G0S,NJ,PAS,01/17/2016,19,SDN,BMW,P,35390,15710,11710,0,0020,20,20,945605,0020,0000,0435P,,NY,F,172,W 81 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1403174003,GMZ9657,NY,PAS,01/17/2016,20,SDN,CHEVR,P,35390,15710,11710,20160401,0020,20,20,945605,0020,0000,0448A,,NY,F,100,W 81 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2005,-,0,,,,,,,,,,,,,
1403174015,WISCYK,NJ,PAS,01/17/2016,46,SDN,MERCU,P,35430,15710,11710,0,0020,20,20,945605,0020,0000,0520A,,NY,F,127,W 83 ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,,,,,,,,,
1403174040,HAY3026,NY,PAS,01/17/2016,17,SDN,AUDI,P,35430,14510,15710,20170830,0020,20,20,945605,0020,0000,0530A,,NY,F,70,W 83 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,,,,,,,,,
1403174313,GGN5981,NY,PAS,01/09/2016,40,SUBN,BMW,P,0,0,0,20170627,0020,20,20,948582,0020,0000,1001A,,NY,,,WEST 79,CENTAL PARK WEST,0,408,E1,,BBBBBBB,ALL,ALL,GRAY,0,2013,-,8,,,,,,,,,,,,,
1403174349,Y71ECV,NJ,PAS,01/15/2016,40,,ME/BE,P,29650,35030,35050,0,0020,20,20,948582,0020,0000,0958A,,NY,O,80,RIVERSIDE BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,8,,,,,,,,,,,,,
1403174507,U58FHN,NJ,PAS,01/11/2016,21,,DODGE,P,21045,40404,40404,0,0020,20,20,958084,0020,0000,0922A,,NY,F,300,FREEDOM PL,,0,408,E2,,YBBYBBB,0800A,0930A,WHITE,0,0,-,0,,,,,,,,,,,,,
1403174519,33358JB,NY,COM,01/11/2016,45,,INTEL,P,11710,35130,35150,0,0020,20,20,958084,0020,0000,0115P,,NY,O,190,AMSTERDAM AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BROWN,0,2001,-,0,,,,,,,,,,,,,
1403174738,TACEB,NY,SRF,01/14/2016,71,SDN,ME/BE,P,35410,13610,44990,20170701,0020,20,20,933082,0020,0000,0435P,,NY,F,250,W 82 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,,,,,,,,,
1403174740,Z65EAE,NJ,PAS,01/15/2016,17,SUBN,JEEP,P,35430,14510,15710,0,0020,20,20,933082,0020,0000,0345P,,NY,F,70,W 83 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,,,,,,,,,
1403174763,M72EAJ,NJ,PAS,01/16/2016,17,SDN,HYUND,P,35430,14510,15710,0,0020,20,20,933082,0020,0000,0337P,,NY,F,71,W 83 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,,,,,,,,,
1403174775,ZY6EZS,NJ,PAS,01/16/2016,17,SDN,SUBAR,P,35430,14510,15710,0,0020,20,20,933082,0020,0000,0339P,,NY,F,73,W 83 ST,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,,,,,,,,,
1403174799,JXH5181,PA,PAS,01/16/2016,19,SDN,CHEVR,P,14510,35310,35390,0,0020,20,20,933082,0020,0000,0414P,,NY,O,200,CENTRAL PARK WEST,,0,408,C3,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,,,,,,,,,
1402974802,GVL7703,NY,PAS,01/10/2016,46,SUBN,LEXUS,P,0,40404,40404,20170617,0020,20,70,938032,0070,0000,0500P,,K,F,1558,CONEY ISLAND AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,2002,-,0,,,,,,,,,,,,,
1403052440,41469JT,NY,COM,01/04/2016,45,VAN,CHEVR,P,35310,14510,15710,20161031,0020,20,20,920567,0020,0000,1057A,,NY,F,44,W 77 ST,,0,408,J2,,BBBBBBB,ALL,ALL,RD,0,1995,-,0,,,,,,,,,,,,,
1403052451,M80FYU,NJ,PAS,01/04/2016,19,SUBN,VOLVO,P,44990,11710,44990,0,0020,20,20,920567,0020,0000,1106A,,NY,F,140,WEST END AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403052463,51373MG,NY,COM,01/04/2016,45,DELV,ISUZU,P,0,40404,40404,20170430,0020,20,20,920567,0020,0000,1108A,,NY,F,150,WESTEND AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,,,,,,,,,
1403052475,39056JV,NY,COM,01/04/2016,45,VAN,FORD,P,0,40404,40404,20160131,0020,20,20,920567,0020,0000,1112A,,NY,F,290,WESTEND AVE,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,,,,,,,,,
1403052505,38104MD,NY,COM,01/04/2016,45,SUBN,JEEP,P,35490,44990,29690,20160531,0020,20,20,920567,0020,0000,1122A,,NY,O,340,W 86 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
1403052530,H95BMZ,NJ,PAS,01/04/2016,17,SDN,HONDA,P,35430,14510,15710,0,0020,20,20,920567,0020,0000,0116P,,NY,F,70,W 83 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1403052542,GRT3407,NY,PAS,01/04/2016,16,SDN,HONDA,P,35410,14510,15710,20160625,0020,20,20,920567,0020,0000,0122P,,NY,F,14,W 82 ST,,0,408,C4,,YYYYYBB,0800A,0600P,BL,0,2004,-,0,,,,,,,,,,,,,
1403052554,54075MC,NY,COM,01/04/2016,46,VAN,NISSA,P,35370,15710,11710,20170131,0020,20,20,920567,0020,0000,0129P,,NY,F,108,W 80 ST,,0,408,K2,,BBBBBBB,ALL,ALL,BL,0,2012,-,0,,,,,,,,,,,,,
1403052610,XZ290E,NJ,PAS,01/04/2016,45,VAN,FORD,P,35210,14510,15710,0,0020,20,20,920567,0020,0000,0208P,,NY,F,8,W 72 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403052621,4CZ5443,MA,PAS,01/04/2016,20,SUBN,JEEP,P,35410,15710,11710,0,0020,20,20,920561,0020,0000,0217P,,NY,F,160,W 82 ST,,0,408,E1,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,,,,,,,,,
1403052657,XBVP37,NJ,PAS,01/05/2016,45,VAN,DODGE,P,0,40404,40404,0,0020,20,20,920567,0020,0000,1032A,,NY,F,385,WESTEND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403052669,GTS5203,NY,PAS,01/05/2016,17,SUBN,TOYOT,P,35430,14510,15710,20161104,0020,20,20,920567,0020,0000,1045A,,NY,F,71,W 83 ST,,0,408,E1,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,,,,,,,,,
1403052670,HCN5183,NY,OMS,01/05/2016,51,SDN,HYUND,P,35430,15710,11710,20160930,0020,20,20,920567,0020,0000,1048A,,NY,O,142,W 83 ST,,0,408,C4,,BBBBBBB,ALL,ALL,RD,0,2016,-,0,,,,,,,,,,,,,
1403052700,G38EBC,NJ,PAS,01/05/2016,41,SUBN,GMC,P,0,40404,40404,0,0020,20,20,920567,0020,0000,1210P,,NY,F,140,WESTEND AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403052797,39056JV,NY,COM,01/06/2016,45,VAN,FORD,P,35210,14510,15710,20160131,0020,20,20,920567,0020,0000,0925A,,NY,F,1,W 72 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2003,-,0,,,,,,,,,,,,,
1403052803,X1740M,NJ,PAS,01/06/2016,45,VAN,MITSU,P,35210,14510,15710,0,0020,20,20,920567,0020,0000,0928A,,NY,F,10,W 72 ST,,0,408,E1,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,,,,,,,,,
1403052876,XCNU34,NJ,PAS,01/06/2016,45,VAN,FORD,P,35270,14510,15710,0,0020,20,20,920567,0020,0000,1036A,,NY,F,4,W 75 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403052890,52637JA,NY,COM,01/06/2016,45,VAN,FORD,P,14510,35430,35450,20170731,0020,20,20,920567,0020,0000,1122A,,NY,F,234,CENTRAL PARK WEST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2001,-,0,,,,,,,,,,,,,
1403053042,41998PC,NY,COM,01/07/2016,45,DELV,VOLVO,P,14510,35170,35190,20160331,0020,20,20,920567,0020,0000,1119A,,NY,F,101,CENTRAL PARK WEST,,0,408,E1,,BBBBBBB,ALL,ALL,BL,0,1995,-,0,,,,,,,,,,,,,
1403053054,51389MH,NY,COM,01/07/2016,45,UTIL,FRUEH,P,14510,35170,35190,20161231,0020,20,20,920567,0020,0000,1120A,,NY,F,101,CENTRAL PARK WEST,,0,408,E1,,BBBBBBB,ALL,ALL,YL,0,2016,-,0,,,,,,,,,,,,,
1403053066,T653859C,NY,OMT,01/07/2016,46,SDN,TOYOT,P,35250,44990,29690,20160731,0020,20,20,920567,0020,0000,1134A,,NY,O,303,W 74 ST,,0,408,E1,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,,,,,,,,,
1403053121,NE5279,NY,COM,01/07/2016,46,VAN,CHEVR,P,35170,21045,29650,20160228,0020,20,20,920567,0020,0000,0133P,,NY,F,345,W 70 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,,,,,,,,,
1403053133,XCEH45,NJ,PAS,01/07/2016,45,VAN,FORD,P,35490,40404,40404,0,0020,20,20,920567,0020,0000,0143P,,NY,F,640,W 86 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053170,GVH3325,NY,PAS,01/08/2016,71,SDN,ME/BE,P,14510,35050,35070,20161129,0020,20,20,920567,0020,0000,0942A,,NY,F,50,CENTRAL PARK WEST,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,,,,,,,,,
1403053194,T685585C,NY,OMT,01/08/2016,46,SDN,TOYOT,P,35210,29690,13113,20160731,0020,20,20,920567,0020,0000,1247P,,NY,F,344,W 72 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,,,,,,,,,
1403053200,XCSW16,NJ,PAS,01/08/2016,45,VAN,GMC,P,15710,35230,35250,0,0020,20,20,920567,0020,0000,1014A,,NY,O,288,COLUMBUS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053224,38676JV,NY,COM,01/08/2016,45,VAN,MITSU,P,35390,14510,15710,20160630,0020,20,20,920567,0020,0000,1045A,,NY,F,11,W 81 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,,,,,,,,,
1403053236,53997MG,NY,COM,01/08/2016,45,P-U,FORD,P,35350,15710,11710,20170131,0020,20,20,920567,0020,0000,1049A,,NY,F,124,W 79 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,,,,,,,,,
1403053250,XAVH72,NJ,PAS,01/08/2016,45,VAN,FORD,P,35210,14510,15710,0,0020,20,20,920567,0020,0000,1140A,,NY,F,15,W 72 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053285,T651684C,NY,OMT,01/08/2016,46,SDN,HYUND,P,35210,29690,13113,20160430,0020,20,20,920567,0020,0000,1246P,,NY,F,344,W 72 ST,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,,,,,,,,,
1403053339,4A96H,NY,OMT,01/08/2016,46,TAXI,TOYOT,P,35210,29690,13113,20160531,0020,20,20,920567,0020,0000,1253P,,NY,F,340,W 72 ST,,0,408,F1,,BBBBBBB,ALL,ALL,YL,0,2014,-,0,,,,,,,,,,,,,
1403053352,T652074C,NY,OMT,01/08/2016,46,TAXI,TOYOT,P,35210,44990,29690,20160831,0020,20,20,920567,0020,0000,1257P,,NY,F,305,W 72 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GN,0,2014,-,0,,,,,,,,,,,,,
1403053455,XCTF39,NJ,PAS,01/11/2016,45,DELV,ISUZU,P,35210,14510,15710,0,0020,20,20,920567,0020,0000,0925A,,NY,F,15,W 72 ST,,0,408,E1,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1403053546,XARY54,NJ,PAS,01/11/2016,19,VAN,FORD,P,44990,11710,44990,0,0020,20,20,920567,0020,0000,1141A,,NY,F,140,WEST END AVE,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1403053583,XCPT45,NJ,PAS,01/12/2016,19,VAN,FORD,P,44990,11710,44990,0,0020,20,20,920567,0020,0000,1004A,,NY,F,140,WEST END AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053595,XR781F,NJ,PAS,01/12/2016,19,VAN,FORD,P,44990,11710,44990,0,0020,20,20,920567,0020,0000,1005A,,NY,F,140,WEST END AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053601,HCE5789,NY,PAS,01/12/2016,46,VAN,CHEVR,P,35170,44990,21045,0,0020,20,20,920567,0020,0000,1031A,,NY,F,315,W 70 ST,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2009,-,0,,,,,,,,,,,,,
1403053674,XJ692W,NJ,PAS,01/12/2016,45,DELV,GMC,P,29690,35330,23,0,0020,20,20,920567,0020,0000,0216P,,NY,F,67,RIVERSIDE DR,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053704,XCXL55,NJ,PAS,01/13/2016,45,DELV,MERCU,P,35350,44990,23,0,0020,20,20,920567,0020,0000,0855A,,NY,F,310,W 79 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403053820,53997MG,NY,COM,01/13/2016,46,P-U,FORD,P,35250,14510,15710,20170131,0020,20,20,920567,0020,0000,1233P,,NY,F,1,W 74 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,,,,,,,,,
1403053844,GME4797,NY,PAS,01/13/2016,17,SUBN,HONDA,P,35430,14510,15710,20180105,0020,20,20,920567,0020,0000,1245P,,NY,F,73,W 83 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
1403053935,XW820B,NJ,PAS,01/14/2016,46,SUBN,HONDA,P,35150,14510,15710,0,0020,20,20,920567,0020,0000,1207P,,NY,F,12,W 69 ST,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1403053960,HBU4873,NY,PAS,01/14/2016,19,SDN,HONDA,P,14510,35030,35050,20171201,0020,20,20,920567,0020,0000,0202P,,NY,F,33,CENTRAL PARK WEST,,0,408,E1,,BBBBBBB,ALL,ALL,RD,0,2003,-,0,,,,,,,,,,,,,
1403053996,39172ME,NY,COM,01/14/2016,19,VAN,FRUEH,P,15710,35250,35270,20161231,0020,20,20,920567,0020,0000,0154P,,NY,F,314,COLUMBUS AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2014,-,0,,,,,,,,,,,,,
1403054009,GPV4508,NY,PAS,01/14/2016,19,SDN,TOYOT,P,14510,35030,35050,20160616,0020,20,20,920567,0020,0000,0203P,,NY,O,33,CENTRAL PARK WEST,,0,408,C3,,BBBBBBB,ALL,ALL,RD,0,2014,-,0,,,,,,,,,,,,,
1403054060,KMV8598,VA,PAS,01/15/2016,21,SUBN,CHEVR,P,35470,44990,29690,0,0020,20,20,920567,0020,0000,0956A,,NY,F,340,W 85 ST,,0,408,E1,,BYBBYBB,0930A,1100A,BK,0,0,-,0,,,,,,,,,,,,,
1403054101,MH6306,NY,COM,01/15/2016,45,VAN,GMC,P,35490,15710,11710,20161031,0020,20,20,920567,0020,0000,1101A,,NY,F,110,W 86 ST,,0,408,E1,,BBBBBBB,ALL,ALL,GY,0,1992,-,0,,,,,,,,,,,,,
1403054113,XZ614U,NJ,PAS,01/15/2016,46,VAN,FORD,P,0,0,0,0,0020,20,20,920567,0020,0000,1119A,,NY,,,N/S W 66 ST,W/O AMSTERDAM AVE,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403054253,GTT7106,NY,OMS,01/15/2016,46,SDN,NISSA,P,35210,29690,13113,20160930,0020,20,20,920567,0020,0000,0114P,,NY,F,330,W 72 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2015,-,0,,,,,,,,,,,,,
1403054265,42657MG,NY,COM,01/15/2016,46,SUBN,TOYOT,P,35470,14510,15710,20161231,0020,20,20,920567,0020,0000,0219P,,NY,F,12,W 85 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BL,0,2015,-,0,,,,,,,,,,,,,
1403054307,XAVH72,NJ,PAS,01/18/2016,45,VAN,FORD,P,35490,14510,15710,0,0020,20,20,920567,0020,0000,0948A,,NY,O,16,W 86 ST,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403054332,XCLU20,NJ,PAS,01/18/2016,45,DELV,MITSU,P,29690,44990,29690,0,0020,20,20,920567,0020,0000,1025A,,NY,F,98,RIVERSIDE DR,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,,,,,,,,,
1403054356,M992UZ,NY,PAS,01/18/2016,16,SUBN,CHEVR,P,35410,14510,15710,20160814,0020,20,20,920567,0020,0000,1223P,,NY,F,10,W 82 ST,,0,408,K2,,YYYYYBB,0800A,0600P,BK,0,2009,-,0,,,,,,,,,,,,,
1403054370,W19BRV,NJ,PAS,01/18/2016,17,SDN,KIA,P,35430,14510,15710,0,0020,20,20,920567,0020,0000,0101P,,NY,F,73,W 83 ST,,0,408,E1,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,,,,,,,,,
1403054381,HBR6183,NY,PAS,01/18/2016,16,SDN,CHEVR,P,35410,14510,15710,20170829,0020,20,20,920567,0020,0000,0104P,,NY,F,14,W 82 ST,,0,408,C4,,YYYYYBB,0800A,0600P,GY,0,2013,-,0,,,,,,,,,,,,,
1403054411,SZF35T,NJ,PAS,01/18/2016,19,SUBN,MAZDA,P,14510,35310,35390,0,0020,20,20,920567,0020,0000,0112P,,NY,O,200,CENTRAL PARK WEST,,0,408,K2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,,,,,,,,,
1403054423,GXD9976,NY,PAS,01/18/2016,19,SUBN,CHEVR,P,14510,35310,35390,20170401,0020,20,20,920567,0020,0000,0114P,,NY,O,200,CENTRAL PARK WEST,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2004,-,0,,,,,,,,,,,,,
1403054435,GXT8499,NY,PAS,01/18/2016,19,SDN,ME/BE,P,14510,35310,35390,20170412,0020,20,20,920567,0020,0000,0115P,,NY,O,200,CENTRAL PARK WEST,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,,,,,,,,,
1403054447,GVV7617,NY,PAS,01/18/2016,17,SUBN,AUDI,P,35310,14510,15710,20161231,0020,20,20,920567,0020,0000,0118P,,NY,O,20,W 77 ST,,0,408,C3,,YYYYYBB,0900A,0300P,BK,0,2015,-,0,,,,,,,,,,,,,
1403735773,TWINS99,NY,SRF,01/03/2016,70,SUBN,ME/BE,P,0,40404,40404,20151121,0020,20,420,948889,0420,0000,0530P,,NY,F,110,WESTEND AVE,,0,408,J3,,BYBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,,,,,,,,,
1403735785,TWINS99,NY,SRF,01/03/2016,71,SUBN,ME/BE,P,0,40404,40404,20151121,0020,20,420,948889,0420,0000,0530P,,NY,F,110,WESTEND AVE,,0,408,J3,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,,,,,,,,,
1403735797,GLU6769,NY,PAS,01/03/2016,70,SDN,ME/BE,P,0,40404,40404,20151203,0020,20,420,948889,0420,0000,0540P,,NY,F,300,WESTEND AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,,,,,,,,,
1403735803,GSC1923,NY,OMT,01/03/2016,71,SDN,VOLKS,P,0,40404,40404,20160930,0020,20,420,948889,0420,0000,0547P,,NY,F,336,WESTEND AVE,,0,408,J3,,BBBBBBB,ALL,ALL,,0,2015,-,0,,,,,,,,,,,,,
1405280712,HBT2756,NY,PAS,01/07/2016,21,SUBN,NISSA,S,0,40404,40404,20170903,0020,20,0,661120,KN03,0000,0824A,,NY,F,257,86TH ST,,0,408,D1,,YYYYYYB,0800A,0830A,SILVE,0,2015,-,0,,,,,,,,,,,,,
6021000559,HCP1287,NY,PAS,01/14/2016,94,4DSD,VOLKS,T,21045,40404,40404,20160213,0020,20,0,331219,0894,J,0452P,,,,,FREEDOM PLACE,,0,408,5,,BBBBBBB,ALL,ALL,GRY,0,2016,,0,,Field Release Agreement,,,,,,,,,,,
6021000640,GYJ8373,NY,PAS,01/19/2016,94,SUBN,DODGE,T,34970,15710,11710,20160218,0020,20,0,345434,0894,B,0948A,,,O,120,WEST 60 STREET,,0,408,5,,BBBBBBB,ALL,ALL,TAN,0,2014,,0,,Field Release Agreement,,,,,,,,,,,
