CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41277471,STARBUCKS COFFEE,Manhattan,315,7 AVENUE,10001,6463366422,Coffee/Tea,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,7,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.74707851,-73.99345685,105,3,9500,1015096,1008037501,MN17
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,7189801528,Hamburgers,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502,50,12806,5149460,5039830142,SI25
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,7189801528,Hamburgers,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502,50,12806,5149460,5039830142,SI25
40609678,BURGER KING,Staten Island,2800,HYLAN BOULEVARD,10306,7189801528,Hamburgers,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.56431105,-74.11594162,502,50,12806,5149460,5039830142,SI25
40705438,EMILIA'S RESTAURANT,Bronx,2331,ARTHUR AVENUE,10458,7183675915,Italian,7/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85412495,-73.88880362,206,15,39100,2011903,2030650067,BX06
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,7188533323,Other,7/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,59,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312,44,23400,3128591,3054367504,BK88
40364443,CRIMINAL COURT BLDG CAFETERIA,Manhattan,100,CENTRE STREET,10013,2129621037,American,7/30/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17,,,8/1/2021,Cycle Inspection / Initial Inspection,40.71607657,-74.0014249,101,1,2900,1079000,1001670001,MN27
41069770,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Staten Island,1650,HYLAN BOULEVARD,10305,7189875859,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,21,,,8/1/2021,Cycle Inspection / Initial Inspection,40.58833446,-74.0904854,502,50,7000,5049951,5033760033,SI36
50032887,PARADA 47 MEXICAN RESTAURANT,Manhattan,526,WEST   47 STREET,10036,2127573737,Mexican,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76326989,-73.99430358,104,3,12900,1026975,1010750045,MN15
50032887,PARADA 47 MEXICAN RESTAURANT,Manhattan,526,WEST   47 STREET,10036,2127573737,Mexican,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.76326989,-73.99430358,104,3,12900,1026975,1010750045,MN15
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches present in facility's food and/or non-food areas.,Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
50108027,GARDEN CITY DELI,Manhattan,77,PEARL STREET,10004,6466575295,American,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,73,N,,8/1/2021,Cycle Inspection / Initial Inspection,40.70394698,-74.01029705,101,1,900,1000836,1000290022,MN25
41368569,TITA'S DONUTS AND COFFEE SHOP,Bronx,1930,GRAND CONCOURSE,10457,7189018425,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85009961,-73.90545937,205,15,23502,2007721,2028100001,BX41
40705438,EMILIA'S RESTAURANT,Bronx,2331,ARTHUR AVENUE,10458,7183675915,Italian,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,8/1/2021,Cycle Inspection / Initial Inspection,40.85412495,-73.88880362,206,15,39100,2011903,2030650067,BX06
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,7188533323,Other,7/30/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,59,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312,44,23400,3128591,3054367504,BK88
40356483,WILKEN'S FINE FOOD,Brooklyn,7114,AVENUE U,11234,7184443838,Sandwiches,7/30/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,8/1/2021,Cycle Inspection / Initial Inspection,40.62011159,-73.90698949,318,46,70000,3237693,3084310041,BK45
50106972,GRUBBS TAKEAWAY,Manhattan,287,7 AVENUE,10001,6464845115,American,7/30/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,8/1/2021,Administrative Miscellaneous / Initial Inspection,40.74619199,-73.99410655,105,3,9500,1015030,1008020003,MN17
41579661,DUNKIN,Bronx,3421,EAST TREMONT AVENUE,10465,7188236660,Donuts,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.83266017,-73.82793102,210,13,16400,2076429,2054190114,BX52
40377630,JOHNS CAFE & RESTAURANT,Manhattan,823,SECOND AVENUE,10017,2128674955,American,7/30/2021,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,25,,,8/1/2021,Cycle Inspection / Initial Inspection,40.75102757,-73.97133909,106,4,8800,1037564,1013170028,MN19
41069770,PASTICCERIA BRUNO OF GREENWICH VILLAGE,Staten Island,1650,HYLAN BOULEVARD,10305,7189875859,Bakery Products/Desserts,7/30/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,8/1/2021,Cycle Inspection / Initial Inspection,40.58833446,-74.0904854,502,50,7000,5049951,5033760033,SI36
40398899,KNAPP ST PIZZA II,Brooklyn,261,AVENUE X,11223,7183760174,Pizza,7/30/2021,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,45,,,8/1/2021,Cycle Inspection / Initial Inspection,40.59020886,-73.97328784,315,47,38600,3194400,3071730042,BK26
50111132,BUONASERA RESTAURANT PIZZA,Brooklyn,6522,11 AVENUE,11219,7183139231,Italian,7/30/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,16,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.62845491,-74.00612799,310,38,21200,3142184,3057510047,BK30
41713587,SWEET LEAF,Queens,4615,CENTER BOULEVARD,11109,3475271038,Coffee/Tea,7/30/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,32,,,8/1/2021,Cycle Inspection / Initial Inspection,40.74723234,-73.9563777,402,26,100,4541715,4000210035,QN31
50109227,SPICY BAI CHUAN RESTAURANT,Brooklyn,6916,18 AVENUE,11204,6468587100,Chinese,7/30/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,18,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.61667423,-73.99267005,311,43,26000,3156700,3061600046,BK28
50102850,LA TAQUERIA,Brooklyn,572,GRAND STREET,11211,2123616164,Mexican,7/30/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,17,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.71111926,-73.94922698,301,34,51300,3069511,3027850029,BK73
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
50107105,FALLSBURGH BAGELS,Brooklyn,4602,16 AVENUE,11204,7188533323,Other,7/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,59,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63262327,-73.98386664,312,44,23400,3128591,3054367504,BK88
40397723,WHITE CASTLE,Staten Island,2221,HYLAN BOULEVARD,10306,7189802840,Hamburgers,7/30/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,7/30/2021,8/1/2021,Cycle Inspection / Initial Inspection,40.57630363,-74.10389973,502,50,12200,5136038,5036140001,SI45
50104259,ROYAL COFFEE SHOP,Staten Island,19,CORSON AVENUE,10301,3478617671,American,7/30/2021,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,69,N,,8/1/2021,Pre-permit (Operational) / Initial Inspection,40.63820724,-74.07936924,501,49,1100,5000296,5000180074,SI22
40699339,NICK GARDEN COFFEE SHOP,Bronx,2953,WEBSTER AVENUE,10458,7183652277,Coffee/Tea,7/30/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,31,,,8/1/2021,Cycle Inspection / Initial Inspection,40.86759042,-73.88308647,207,11,41500,2016446,2032800061,BX05
